age,income,loan_amount,credit_score,employment_years,num_prev_loans,missed_payments,debt_to_income,loan_duration,interest_rate,default
42,90324,12086,628,4,2,6,0.57,12,22.18,0
57,86196,394962,554,1,0,3,0.27,36,14.32,0
62,85014,72853,686,21,0,4,0.66,48,21.26,0
18,154282,369069,425,14,5,3,0.78,36,23.94,1
33,156994,337171,849,8,8,3,0.78,60,14.03,0
56,182361,283060,623,18,7,9,0.38,12,16.31,0
22,48340,282392,503,9,1,14,0.56,48,16.41,0
39,54850,466263,471,3,8,14,0.76,24,20.19,1
46,128711,291370,516,9,7,0,0.1,36,21.11,0
20,26094,423241,544,26,8,5,0.6,60,3.6,0
29,102959,243922,635,7,3,13,0.8,60,19.13,0
43,179490,53380,597,21,8,9,0.39,60,20.24,0
33,20741,274992,481,12,1,13,0.46,36,18.41,1
68,126585,19274,633,6,0,9,0.68,24,18.7,0
54,137564,321689,810,6,8,6,0.11,48,3.91,0
39,83798,265115,682,3,9,6,0.4,12,12.72,0
46,131026,101494,498,14,7,7,0.32,24,21.0,1
31,125130,120981,631,11,6,6,0.07,36,23.55,0
45,37164,171305,464,15,7,5,0.23,48,8.05,0
22,181667,21304,541,5,0,11,0.41,12,15.74,0
64,45257,278438,526,27,8,14,0.23,48,20.7,0
66,160283,293569,750,8,9,7,0.59,12,19.55,0
47,110989,204783,495,2,8,2,0.45,12,16.62,0
63,151304,115777,503,7,8,8,0.09,60,3.41,0
69,67691,491527,757,6,5,2,0.3,36,18.93,0
22,94768,407641,556,3,3,3,0.07,24,20.01,0
29,171685,96549,828,25,1,12,0.37,60,18.9,0
33,29026,98464,571,12,3,9,0.28,60,19.85,0
43,199607,443206,308,18,6,13,0.67,48,12.48,1
43,45908,111748,500,29,0,5,0.33,12,24.86,0
65,198185,471962,358,6,8,11,0.39,12,19.96,1
38,34610,335439,692,9,2,13,0.7,48,15.73,1
56,192718,283235,418,24,3,11,0.48,36,23.55,1
53,78185,387087,698,11,4,7,0.55,12,22.98,0
50,87567,259174,630,25,2,2,0.81,60,20.92,0
47,193646,136074,566,2,3,12,0.24,60,15.4,0
54,51182,258890,819,25,4,9,0.94,12,14.6,0
40,131136,55411,779,24,0,5,0.86,12,10.23,0
27,146642,439174,433,28,8,4,0.31,36,8.52,0
22,34288,263901,654,23,9,4,0.85,12,14.27,0
53,93824,100696,797,11,9,4,0.73,36,15.71,0
51,175949,156779,406,18,3,8,0.89,60,8.38,1
69,99425,151320,589,14,8,12,0.67,36,23.3,0
48,15917,76309,446,7,3,6,0.66,12,15.26,1
27,90602,214394,626,11,0,11,0.05,24,14.58,0
36,79575,449936,714,19,4,8,0.48,12,12.58,0
49,87518,151109,509,5,8,14,0.23,24,4.28,0
18,54104,72421,595,27,2,8,0.34,60,22.41,0
22,164134,241436,697,9,4,12,0.93,48,9.97,0
62,31999,480083,402,1,2,13,0.13,60,17.13,1
21,156013,307756,807,23,2,5,0.7,60,16.36,0
33,76169,486247,508,12,0,13,0.21,60,15.86,0
41,169542,18450,727,24,1,5,0.06,36,14.57,0
33,144744,14491,692,6,1,3,0.5,60,6.99,0
19,125684,122026,408,7,8,7,0.2,48,9.17,1
66,74821,79804,647,22,6,13,0.92,12,14.53,0
45,190507,360437,349,15,7,1,0.23,24,20.37,0
49,150601,124498,404,10,1,4,0.22,60,12.5,0
44,27192,243515,719,25,8,0,0.08,24,7.49,0
37,89102,405007,672,3,2,9,0.35,60,4.93,0
41,129894,372619,326,16,9,13,0.07,36,17.59,1
29,101795,295458,572,15,1,1,0.5,24,12.31,0
67,180159,319027,639,18,0,0,0.51,60,5.76,0
52,81677,492335,600,22,8,5,0.1,60,17.84,0
50,150699,354230,779,26,7,1,0.27,48,7.57,0
50,149327,201701,843,10,3,11,0.8,48,14.2,0
68,151285,368435,564,6,6,3,0.47,48,9.74,0
60,117412,247223,841,26,2,12,0.44,36,23.5,0
54,34404,14967,465,12,2,4,0.68,24,8.02,0
29,131545,217826,615,18,3,6,0.69,36,12.24,0
20,171452,310364,300,16,1,9,0.74,12,24.11,1
18,165245,210235,560,25,9,0,0.8,60,10.01,0
50,199099,403163,362,24,3,11,0.26,60,17.18,1
57,38989,175491,782,27,9,10,0.11,60,9.97,0
27,123106,323275,620,21,2,4,0.39,48,5.43,0
60,39519,486930,500,12,7,14,0.82,60,16.81,1
61,37439,33876,521,28,1,3,0.12,48,23.15,0
46,133570,224516,451,11,8,6,0.57,12,12.96,0
30,29995,368592,761,6,2,13,0.68,36,16.78,1
29,38559,156043,516,0,3,9,0.48,36,16.4,0
48,104049,460755,495,0,9,6,0.28,36,12.13,1
63,151093,234192,501,19,9,7,0.34,48,16.53,0
19,113000,316372,533,22,2,3,0.11,24,8.7,0
68,167191,259767,440,13,2,3,0.31,24,11.32,0
67,197611,341639,797,26,7,9,0.09,12,12.73,0
52,54350,257313,356,14,7,4,0.7,24,22.01,0
40,192295,33261,803,10,5,4,0.86,12,10.66,0
34,40517,111601,441,23,3,10,0.62,60,16.97,1
43,168322,66260,838,25,0,2,0.64,36,7.69,0
25,104132,479587,405,8,3,4,0.47,48,8.56,0
46,74546,483009,464,16,7,4,0.19,12,17.27,0
43,120686,401562,514,3,5,7,0.06,48,19.77,0
27,103151,494559,370,19,1,6,0.36,48,13.17,1
43,18327,494170,389,18,2,7,0.73,36,10.37,1
51,135318,61176,527,6,6,12,0.91,60,23.03,0
68,175840,319444,378,0,3,4,0.44,60,5.99,0
58,188860,147412,648,8,3,11,0.38,24,18.86,0
24,130945,300156,545,12,4,10,0.45,60,18.18,0
21,61830,171465,571,23,7,1,0.43,36,18.19,0
67,67446,107153,702,1,6,7,0.61,48,23.58,0
62,161232,473349,415,1,8,8,0.71,12,19.02,1
28,180070,423773,734,23,4,1,0.76,12,9.63,0
46,173302,462420,829,26,0,13,0.63,60,10.78,1
53,155148,340417,741,29,3,0,0.44,24,11.6,0
42,84341,379472,471,14,5,11,0.91,12,3.68,1
38,46085,377448,315,16,5,5,0.69,24,23.1,1
53,70571,373781,355,12,8,2,0.43,12,4.62,0
27,160787,153348,402,6,9,0,0.45,24,18.4,0
54,143308,321783,583,8,4,12,0.79,24,19.06,1
26,20750,389083,816,11,4,5,0.45,48,21.56,0
41,128931,12310,577,2,5,11,0.51,36,15.17,0
52,93768,171239,568,22,5,7,0.31,12,18.96,0
66,50903,370088,699,21,2,8,0.81,60,9.66,1
52,178165,483096,802,14,5,12,0.52,36,19.4,0
65,106036,146463,385,6,7,5,0.55,48,10.56,0
53,102954,127013,619,22,5,11,0.84,48,22.86,0
35,180386,186693,331,25,4,5,0.88,48,6.59,0
66,194297,146964,635,0,2,0,0.79,60,9.95,0
56,98014,343877,350,13,0,4,0.11,12,13.97,0
49,181251,214658,378,18,4,2,0.45,12,20.07,0
41,132305,434358,473,15,5,6,0.36,24,19.47,1
40,171410,443895,800,9,5,11,0.24,24,7.64,0
49,47101,177687,375,0,5,8,0.87,24,6.17,1
54,17775,183625,615,4,2,12,0.85,60,9.69,0
29,126497,114264,672,2,3,10,0.47,36,13.64,0
66,60619,84071,380,16,2,5,0.17,12,14.86,0
30,191910,177074,370,17,1,4,0.06,24,12.44,0
40,165611,389755,370,25,7,6,0.44,60,17.59,1
42,72124,75658,345,20,6,10,0.09,60,12.41,0
52,80149,14852,346,26,7,8,0.6,24,23.82,1
58,41616,272531,721,18,5,4,0.6,48,8.74,0
47,183171,394715,448,21,6,14,0.86,48,16.8,1
34,76799,364439,429,24,0,4,0.22,48,16.45,0
66,105221,135381,755,21,9,9,0.38,24,9.19,0
37,129879,307138,804,17,4,3,0.82,60,12.06,0
65,40479,239484,543,15,3,4,0.48,60,11.04,0
42,192244,384056,773,1,9,6,0.1,12,6.79,0
39,114165,498630,681,14,2,2,0.15,48,13.5,0
30,70863,431941,402,12,1,3,0.78,24,11.51,1
36,188115,208754,788,12,8,8,0.72,12,6.92,0
66,97569,136632,336,15,7,14,0.84,60,12.9,1
53,161480,391354,848,7,9,11,0.16,12,12.28,0
29,31351,323709,819,10,1,1,0.73,48,5.89,0
58,150203,268456,632,7,5,7,0.64,36,5.89,0
36,59825,416421,696,21,2,8,0.26,48,17.25,0
29,26349,393026,595,9,2,4,0.93,48,18.54,0
26,59254,409811,406,22,4,6,0.56,24,23.71,1
24,53225,92566,829,0,6,5,0.87,36,4.91,0
45,27453,288473,382,11,6,0,0.82,36,5.59,1
31,164886,239750,587,8,9,14,0.35,36,4.14,0
48,164335,335331,760,4,0,7,0.53,60,14.71,0
69,92694,80542,514,8,6,8,0.44,12,16.7,0
36,30735,113237,580,15,6,9,0.69,60,11.88,0
64,161902,381620,758,17,5,10,0.58,36,20.55,0
33,62893,302789,643,29,5,0,0.76,24,18.11,0
22,190745,92502,493,7,1,14,0.06,48,24.69,0
52,142006,491598,457,22,2,7,0.67,48,6.03,1
29,60066,354454,764,10,2,2,0.34,60,4.28,0
42,149445,336763,403,29,2,11,0.25,60,9.05,1
69,156407,300657,333,19,1,5,0.77,24,3.42,1
38,169813,13749,401,18,8,9,0.13,48,23.52,0
53,25692,166855,624,3,5,7,0.26,60,9.69,0
40,193367,65645,440,19,1,4,0.23,12,15.15,0
33,60541,218933,773,25,2,7,0.43,60,10.0,0
56,180129,58175,330,9,9,6,0.34,60,8.41,1
62,81983,482432,362,23,5,6,0.7,36,6.35,1
59,165655,460925,386,12,3,6,0.68,12,10.05,1
56,168837,153395,603,28,6,8,0.34,12,16.54,0
31,169978,55762,360,19,5,5,0.44,24,24.38,0
48,135747,486436,695,13,5,5,0.24,36,15.28,0
22,100103,69222,633,20,2,10,0.65,12,14.72,0
52,192597,432709,710,1,7,8,0.41,36,3.78,0
40,184302,194400,583,28,8,14,0.17,36,21.48,0
46,165592,260539,765,3,5,5,0.16,48,3.99,0
60,198006,17213,379,6,1,6,0.34,12,22.94,1
28,40566,102367,376,18,0,14,0.72,48,14.85,1
35,88193,183002,839,29,2,6,0.07,60,6.71,0
64,176206,163785,660,29,2,1,0.28,60,12.94,0
29,156417,112157,376,16,7,12,0.2,48,24.89,0
26,136015,470939,808,15,4,11,0.91,60,9.71,1
27,187257,234408,463,12,0,7,0.68,48,8.93,1
61,145956,37583,308,23,3,11,0.26,24,5.6,0
34,85744,133792,474,23,6,10,0.24,36,16.14,0
55,48455,84944,761,21,4,5,0.82,24,4.96,0
24,174090,27369,606,22,9,3,0.22,12,19.85,0
63,69219,184000,544,25,5,10,0.95,24,23.22,0
30,60991,467166,421,26,9,12,0.3,24,23.5,1
57,88616,382988,484,17,3,6,0.13,60,5.37,1
59,102438,24510,331,20,1,7,0.67,48,15.28,1
26,131841,17120,609,11,8,0,0.6,12,5.14,0
67,155558,104847,671,22,1,9,0.95,60,15.58,0
44,184934,103575,355,24,1,12,0.77,12,20.93,1
19,73870,396413,572,0,1,12,0.44,36,14.83,0
22,101694,272439,763,14,0,3,0.66,48,22.19,0
46,58856,25460,755,2,2,3,0.79,60,20.64,0
54,116407,19963,548,5,5,9,0.51,24,9.08,0
55,46379,344260,377,13,6,8,0.3,36,16.86,1
36,79729,486038,833,22,0,12,0.24,24,3.16,0
25,174450,32328,407,5,4,5,0.32,12,11.71,0
65,69353,351773,572,0,4,3,0.81,36,8.24,0
62,196068,129034,314,19,0,12,0.39,60,23.62,0
18,29031,26605,669,5,3,0,0.31,24,11.92,0
39,80982,378045,603,7,9,7,0.78,24,17.39,1
69,51683,180885,504,25,0,10,0.08,12,19.1,0
34,129091,182443,412,14,0,8,0.58,12,20.01,0
24,132797,113241,552,13,6,4,0.84,48,19.19,0
42,163690,314742,740,15,6,4,0.42,48,9.36,0
62,21587,196848,485,19,2,9,0.29,12,18.09,1
21,77790,259289,526,22,6,7,0.49,48,15.08,0
53,46480,339402,827,15,2,7,0.7,24,16.14,0
23,166599,308113,653,26,1,4,0.51,12,3.02,0
48,38569,172984,300,18,9,3,0.06,36,8.68,0
36,26151,174446,719,23,3,5,0.12,12,23.48,0
61,59739,208374,460,0,9,9,0.7,60,9.38,1
56,47954,67784,460,3,2,4,0.41,60,12.64,0
44,124373,448098,427,23,6,7,0.76,12,7.11,1
27,181375,414144,450,9,0,8,0.63,36,6.05,1
43,49700,26274,743,19,5,12,0.57,12,7.59,0
36,138728,134994,770,17,1,0,0.86,36,15.18,0
56,81788,301560,762,1,7,8,0.07,24,23.22,0
20,86045,222220,329,3,4,12,0.19,24,10.18,1
62,183914,197070,772,14,2,8,0.61,36,10.11,0
30,159972,367578,379,28,9,5,0.11,48,15.41,0
67,142992,248768,338,3,6,10,0.63,24,10.85,1
45,95059,427263,539,15,1,9,0.94,60,23.03,1
37,16881,441572,636,14,4,4,0.84,12,11.31,0
45,179109,173206,579,17,7,6,0.58,48,13.79,0
25,147702,465258,415,6,0,10,0.85,60,14.73,1
58,35789,318454,568,14,0,7,0.15,12,20.21,0
56,141083,347902,634,21,2,8,0.46,60,15.41,0
18,103059,148435,611,10,2,8,0.44,48,8.26,0
20,61151,483365,352,18,6,9,0.35,36,5.73,1
30,194992,442779,367,7,5,10,0.05,12,23.63,1
45,124388,297772,333,23,6,2,0.85,60,20.63,0
66,18262,74672,685,0,3,12,0.75,60,3.51,0
42,81981,51246,548,2,1,7,0.64,48,21.07,0
50,135951,409377,410,4,1,0,0.17,48,15.99,0
55,138099,499209,393,17,9,6,0.39,48,14.42,1
23,96972,94110,709,11,0,11,0.88,36,3.27,0
61,90485,490654,478,11,8,14,0.61,24,20.18,1
62,69722,269954,346,20,6,4,0.59,60,7.36,0
49,104499,195932,675,26,9,12,0.87,36,19.02,0
62,196890,213271,501,25,2,12,0.55,60,3.35,0
64,176004,76688,744,18,1,1,0.59,36,20.52,0
38,21901,332692,596,8,2,1,0.36,12,3.51,0
33,132473,198435,607,10,6,7,0.38,24,8.19,0
38,23597,278306,792,16,4,4,0.67,60,8.9,0
28,144631,355002,637,15,2,13,0.34,48,6.47,0
54,78909,78535,365,3,8,11,0.55,24,13.58,0
53,87391,405435,721,9,1,10,0.3,60,9.24,0
52,154335,75864,839,21,6,2,0.2,12,24.85,0
36,78293,139693,792,14,9,0,0.46,60,15.76,0
37,171877,123371,616,24,5,10,0.25,60,15.46,0
35,26874,94792,374,18,5,6,0.86,60,7.86,1
64,101402,180505,358,2,6,10,0.32,24,11.99,1
58,29079,475066,685,27,5,11,0.59,60,5.73,0
66,195922,262416,314,20,1,2,0.29,48,19.78,0
31,87779,71188,530,22,4,6,0.28,36,10.29,0
32,110408,191023,498,29,2,11,0.37,48,19.54,0
48,155090,348862,653,4,8,1,0.87,12,11.18,0
18,135606,243188,334,10,7,3,0.4,24,24.75,0
20,195572,41558,461,23,9,1,0.79,36,6.76,0
33,135062,133938,770,4,1,3,0.23,24,3.03,0
40,27100,151731,830,6,0,4,0.09,24,16.09,0
28,72021,301557,722,5,3,14,0.75,60,23.96,1
29,165872,277579,647,29,3,13,0.54,48,17.24,0
27,143126,255272,446,25,9,7,0.5,36,4.89,1
49,107446,452127,673,12,1,1,0.29,60,14.89,0
33,44437,33067,715,1,6,9,0.12,36,23.01,0
25,192747,92794,793,18,2,2,0.48,48,3.14,0
55,166014,360967,555,10,6,9,0.83,60,6.67,1
29,35862,336368,402,26,6,11,0.16,36,20.92,1
41,26669,471441,420,19,0,12,0.89,60,22.67,1
45,136219,6379,718,4,5,4,0.3,24,18.56,0
25,199844,369691,649,8,3,10,0.53,12,24.81,0
45,30916,113541,341,5,7,11,0.11,36,4.98,1
53,25878,425840,666,16,7,11,0.43,48,15.0,0
43,17985,489716,328,18,2,8,0.16,36,18.07,1
25,56235,224499,313,22,3,9,0.09,12,18.46,1
67,33931,119634,784,7,0,10,0.92,36,20.46,0
45,107876,258579,488,6,9,4,0.71,36,23.19,1
45,15336,395845,594,4,1,14,0.7,36,10.96,1
54,57933,324889,482,14,6,13,0.13,48,3.95,1
58,60536,450021,847,9,6,8,0.89,12,10.97,0
53,84504,108915,336,23,8,3,0.47,12,17.78,0
44,114214,410732,313,15,9,9,0.82,48,7.7,1
34,197220,215494,458,8,8,4,0.06,36,20.82,0
26,128936,221915,793,6,8,14,0.32,36,7.83,0
50,31279,134560,628,10,5,8,0.95,12,3.22,0
37,118751,160915,382,8,7,3,0.44,36,14.18,0
30,119433,141984,321,16,8,4,0.85,24,18.98,0
45,86386,157586,431,29,6,4,0.35,36,10.69,0
65,101124,223431,764,8,3,3,0.52,36,19.48,0
46,120750,193104,755,2,3,3,0.82,60,12.64,0
30,92485,427013,601,21,5,10,0.6,12,6.78,0
63,89055,142521,566,7,3,4,0.7,12,4.99,0
52,106911,137797,694,18,6,11,0.26,24,18.63,0
23,113618,348550,419,19,7,5,0.19,24,11.49,0
35,128892,14304,545,15,7,6,0.26,24,23.08,0
68,86128,471274,337,6,7,14,0.49,12,14.89,1
22,164180,130555,544,27,1,5,0.77,60,10.67,0
64,67495,411879,320,6,9,14,0.37,60,10.68,1
42,97806,337464,409,19,1,0,0.56,48,5.89,0
19,108185,473224,693,24,1,14,0.77,12,16.06,0
27,198581,99488,709,12,1,1,0.26,48,15.81,0
47,185591,263490,307,2,3,6,0.84,36,20.6,1
67,64649,342735,743,11,4,13,0.91,24,7.43,1
62,180596,362188,627,23,3,2,0.09,48,9.4,0
22,179957,148748,589,7,4,11,0.1,48,5.14,0
50,190441,292336,810,12,3,9,0.13,12,9.5,0
18,110402,266602,660,19,6,10,0.75,24,12.42,0
35,45676,422938,518,15,9,12,0.22,24,24.21,0
49,79093,143518,705,6,0,1,0.7,60,17.37,0
64,193836,386448,519,3,0,5,0.45,48,20.22,0
66,196871,402941,406,28,1,10,0.8,60,10.16,1
28,94414,221669,585,11,0,3,0.78,48,6.18,0
38,108095,93207,307,16,9,11,0.91,12,8.65,1
43,87307,193704,488,0,9,14,0.28,12,8.64,1
42,110432,203017,380,29,2,10,0.26,36,15.83,1
39,46923,78741,407,16,5,4,0.08,48,10.51,0
44,132449,21365,620,1,9,14,0.42,48,21.86,0
66,62574,332936,645,5,5,5,0.46,24,24.75,0
30,189463,200929,627,11,0,2,0.92,24,10.55,0
50,136757,252481,601,25,5,0,0.8,60,18.51,0
51,68664,151776,499,10,4,2,0.2,36,17.46,0
58,82384,317719,718,20,6,2,0.77,12,7.28,0
52,46027,165974,338,10,5,5,0.21,48,23.2,0
18,181536,386785,606,17,6,3,0.12,60,7.39,0
38,49485,237366,303,7,1,6,0.8,36,19.21,1
65,165528,399411,376,24,0,12,0.93,24,10.65,1
23,50554,255319,767,6,6,14,0.13,36,11.08,0
45,61922,320661,478,27,8,10,0.78,60,13.02,1
34,28409,39012,575,13,1,1,0.82,12,22.02,0
22,51639,147487,451,15,6,11,0.16,24,6.09,1
48,34692,437750,463,11,2,3,0.3,24,4.2,0
22,104037,26686,589,8,5,7,0.71,12,11.84,0
55,33074,213270,677,19,2,10,0.78,24,4.22,0
20,161621,164815,609,28,9,5,0.37,60,18.13,0
40,44963,37161,688,22,4,9,0.19,24,19.73,0
54,67265,459529,482,20,1,2,0.63,48,21.8,1
54,31061,252066,605,15,7,9,0.68,36,19.36,0
27,174882,244689,371,20,7,11,0.5,60,23.16,1
27,128502,269546,518,18,6,1,0.18,12,19.46,0
36,37800,68190,472,15,5,14,0.81,60,23.59,1
34,131192,251256,571,8,0,2,0.63,48,7.25,0
38,122228,450767,767,12,7,0,0.83,24,14.0,0
31,43054,280419,568,25,0,0,0.89,24,24.87,0
26,191469,164254,319,4,7,1,0.78,60,17.99,0
63,28233,19915,802,21,1,13,0.91,24,22.33,0
18,171140,268053,446,18,7,2,0.91,24,3.67,0
68,80727,381254,728,9,9,12,0.61,48,22.18,1
62,105610,70908,464,6,3,8,0.71,12,18.35,1
30,85453,132337,609,8,6,7,0.68,36,6.76,0
21,119135,289764,817,24,4,11,0.61,60,3.56,0
18,171904,39112,313,13,7,14,0.07,12,8.72,0
66,123464,210123,431,14,5,10,0.37,36,23.15,1
57,28682,7431,738,12,4,10,0.14,12,17.7,0
49,169455,91590,562,9,0,14,0.32,60,23.23,0
51,73160,329319,524,13,2,8,0.11,48,12.82,0
45,38666,122472,557,25,9,6,0.88,48,23.61,0
48,73817,299768,533,20,8,6,0.46,48,13.19,0
25,106198,212193,635,22,8,4,0.22,12,7.49,0
56,180714,66264,708,28,4,6,0.58,60,6.33,0
43,56830,380910,323,11,2,3,0.23,24,24.86,0
51,25234,168030,570,27,5,4,0.77,24,10.34,0
20,72616,399911,394,28,4,11,0.33,48,6.52,1
67,24221,367355,441,18,0,0,0.33,12,3.18,0
29,157482,124502,380,5,1,10,0.83,24,9.28,1
18,16051,448148,573,11,4,3,0.55,12,22.56,0
61,125529,235395,575,23,8,2,0.85,60,14.75,0
22,91918,311369,764,12,3,1,0.42,48,16.91,0
47,93116,137475,507,7,8,1,0.36,36,23.29,0
47,137226,481562,595,15,2,7,0.51,48,14.28,0
34,59757,210463,338,1,0,0,0.11,36,21.44,0
65,136008,174708,587,21,5,7,0.19,24,10.12,0
64,197329,277983,423,6,9,8,0.25,36,24.5,1
40,146379,463762,582,11,6,5,0.79,12,4.73,0
32,71889,240706,479,6,3,0,0.71,36,18.95,1
54,50944,183901,396,18,9,9,0.22,24,17.53,0
38,114555,145302,490,13,4,11,0.3,24,7.22,1
31,53134,56977,373,29,3,6,0.9,48,11.55,1
19,173395,438448,746,8,2,14,0.13,24,9.88,0
28,40954,380194,796,17,0,14,0.54,12,5.08,0
68,104959,499523,783,10,5,4,0.52,36,15.87,0
56,19992,230864,415,15,9,14,0.7,60,24.86,1
55,16961,30651,834,18,4,8,0.29,24,15.31,0
51,27497,102919,397,10,0,6,0.89,36,15.0,1
55,178623,307107,627,17,4,4,0.42,48,3.89,0
67,28255,191944,706,10,5,12,0.31,60,6.06,0
51,150639,122776,612,24,9,1,0.35,48,14.29,0
35,63847,346342,447,3,4,13,0.36,12,24.67,1
47,194075,149811,641,17,0,3,0.23,48,22.29,0
32,35389,135697,794,18,4,1,0.89,36,10.48,0
44,190595,330438,322,12,9,8,0.21,60,14.95,1
68,138802,184428,404,3,0,1,0.84,48,15.16,0
51,76576,6789,521,29,2,1,0.41,48,18.08,0
69,58919,417636,314,9,1,1,0.29,12,18.13,0
55,18358,356441,377,28,0,0,0.23,36,20.38,0
50,103535,241974,621,21,3,8,0.5,48,3.55,0
41,120982,266413,540,4,1,7,0.65,36,23.76,0
32,20698,173678,317,2,4,1,0.86,24,4.54,1
47,81809,436856,753,15,9,1,0.64,12,13.48,0
59,108079,385485,742,25,0,4,0.49,12,23.23,0
68,70805,49135,576,7,9,11,0.08,12,13.73,0
34,177421,42067,723,23,0,12,0.87,36,4.4,0
22,196320,456636,775,6,9,13,0.86,48,8.04,1
46,90033,284501,326,18,3,11,0.39,48,15.73,0
21,113239,175923,813,13,6,13,0.08,36,4.93,0
27,145407,305406,763,14,1,3,0.71,36,12.32,0
34,59041,212925,662,16,1,1,0.76,24,10.24,0
27,46954,325787,682,20,0,7,0.54,60,20.93,0
34,23002,419750,824,0,4,7,0.41,60,5.42,0
37,84783,358414,681,5,5,12,0.82,12,18.02,0
41,122524,499649,483,26,5,3,0.22,48,11.94,0
22,139857,168944,493,22,1,13,0.45,12,15.93,1
51,34738,405905,761,14,6,3,0.07,48,7.52,0
23,25703,74103,355,11,5,8,0.2,48,16.41,0
19,128776,353412,529,20,7,3,0.9,24,17.83,0
30,195494,91310,788,19,5,14,0.57,36,4.55,0
60,158464,486947,327,1,8,9,0.78,36,21.14,1
60,59724,42412,483,4,9,10,0.49,36,21.95,1
65,47299,314878,724,8,1,8,0.8,60,4.4,1
28,30641,354937,674,19,6,2,0.54,36,16.27,0
68,94534,206002,340,13,4,1,0.05,60,16.07,0
64,21305,27228,783,17,0,14,0.86,12,3.27,0
40,33782,125627,559,28,2,10,0.18,60,10.53,0
33,93257,345068,740,21,3,7,0.46,48,24.32,0
48,92963,16319,383,7,1,11,0.48,24,15.22,0
28,136987,11475,345,1,6,2,0.09,24,23.53,0
33,166638,233163,739,8,0,12,0.1,48,17.86,0
25,139591,481910,818,6,2,1,0.74,12,3.62,0
21,82766,150800,737,29,8,12,0.32,24,4.71,0
57,21511,246382,435,28,1,10,0.42,48,18.89,1
21,129816,296689,482,17,4,7,0.56,24,15.2,0
42,172249,363780,471,26,3,14,0.39,60,5.8,1
20,19765,479902,838,15,2,7,0.75,24,16.51,1
49,166426,496966,419,20,4,4,0.85,60,20.83,1
20,38929,234484,580,4,5,8,0.1,60,19.57,0
44,174892,197828,607,22,0,10,0.62,24,8.42,0
46,126576,204847,576,28,1,5,0.34,24,8.68,0
49,175595,436915,829,14,0,4,0.57,60,24.29,0
67,86088,435037,594,4,2,11,0.49,24,22.52,0
68,92525,297759,352,10,7,2,0.35,12,10.0,0
36,28780,280890,731,29,7,6,0.14,36,21.13,0
38,21589,484673,351,21,3,13,0.55,36,6.56,1
22,180884,158817,371,13,5,14,0.15,48,7.33,1
35,108664,268389,327,24,8,8,0.19,36,6.99,1
45,192011,122408,768,18,6,3,0.93,12,4.93,0
59,197565,117143,846,2,1,10,0.34,36,21.8,0
39,119188,423069,700,23,1,6,0.58,36,15.73,0
38,108326,294776,500,9,2,11,0.3,12,8.7,0
23,55953,280000,765,27,7,2,0.83,60,21.67,0
18,80785,192965,678,5,9,10,0.31,36,20.66,0
22,34309,468857,476,27,8,1,0.38,48,5.22,0
58,69195,237298,351,25,2,12,0.6,36,17.17,0
29,40901,73049,378,2,8,10,0.83,36,18.88,1
43,169648,325326,684,1,9,0,0.78,12,18.75,0
63,177580,401017,307,12,7,5,0.29,12,18.91,0
51,40464,233953,513,17,4,4,0.8,48,6.73,0
66,31260,215503,324,1,9,1,0.68,24,9.93,0
31,139997,175821,749,14,2,12,0.94,12,21.57,0
43,50440,209829,756,4,6,12,0.89,24,22.76,0
62,110082,322798,760,14,8,2,0.53,48,9.14,0
44,120583,207646,497,27,5,8,0.72,36,3.51,1
26,71683,495783,393,20,2,2,0.56,36,21.91,0
43,139206,322525,736,16,4,6,0.59,24,11.3,0
64,187502,63601,826,1,6,0,0.14,48,10.25,0
39,148059,151154,677,17,7,6,0.05,48,10.63,0
64,171177,150720,403,14,3,8,0.09,12,12.15,0
47,93484,267508,338,19,1,11,0.92,24,11.32,1
60,159098,170640,757,22,9,10,0.16,12,15.46,0
65,83309,477862,663,2,1,7,0.09,24,4.74,0
34,60927,469710,434,4,2,6,0.33,12,24.37,1
43,57946,210704,673,10,7,9,0.58,12,23.6,0
53,141503,274580,531,8,0,13,0.9,48,23.56,0
18,156449,353857,338,4,6,7,0.68,48,22.34,1
25,68592,424970,346,24,5,12,0.3,36,17.53,1
66,153419,327338,335,0,1,3,0.9,36,7.86,1
52,48776,29544,394,24,8,14,0.08,48,4.09,0
69,149855,458396,660,13,4,1,0.93,48,5.19,0
32,70798,68295,824,4,1,13,0.1,12,10.13,0
64,150370,410854,445,7,2,13,0.73,36,14.09,1
39,85204,201787,667,20,6,10,0.09,48,24.85,0
31,101207,74409,364,13,6,8,0.89,24,12.58,1
43,115356,254720,527,27,9,14,0.15,24,14.54,0
45,75652,481322,819,15,0,2,0.1,36,18.29,0
40,180556,131839,480,5,9,13,0.85,24,6.98,1
31,144572,380903,800,7,3,10,0.14,12,23.52,0
41,35922,284301,454,1,5,3,0.77,36,14.64,1
19,180100,181637,834,18,7,6,0.72,48,9.08,0
62,166388,206068,734,26,2,1,0.59,24,23.57,0
43,91996,70888,398,8,2,13,0.39,12,16.76,0
31,163040,192167,671,4,7,14,0.87,48,13.64,0
68,45266,332091,661,4,7,7,0.83,60,15.76,0
24,170072,485338,411,24,7,11,0.43,12,19.46,1
20,160083,338024,752,25,0,9,0.26,24,6.4,0
64,17866,9507,468,18,7,7,0.3,12,22.03,0
40,127669,370278,438,29,7,11,0.25,60,24.11,1
